123,ffc400b511000201,True,3661837454,966225376,3929652110,3191668410,11723719595705894445,18
124,0204040304070504,True,4014859295,3911033192,3510613492,3134801062,16388142774096471948,27
125,0400010277000102,True,1636239325,2388293314,1234198008,335099989,17248328014209341401,11
126,0311040521310612,True,1113152620,2092040792,2341791907,1872295183,2383664263835583093,28
127,4151076171132232,True,279345746,1544357072,1057065415,872111196,9175374193222081090,17
128,8108144291a1b1c1,True,2372195635,2244554686,124857751,3116344698,6110929245117914090,6
129,09233352f0156272,True,2388006410,2430186611,571723006,1583578313,7613678103446265901,4
130,d10a162434e125f1,True,4040247536,3469683927,2485123557,1626339482,3087762885797914871,13
131,1718191a26272829,True,4284394171,3641423575,3151816310,3856545409,5471099895185543534,7
132,2a35363738393a43,True,3568781840,956333946,4237305107,526114977,5042083636697395667,22
133,4445464748494a53,True,516949936,3916081694,4082123719,4063537631,8332102854500730829,9
134,5455565758595a63,True,911999537,1930275957,568094062,4103537796,4652351766599246832,16
135,6465666768696a73,True,3636097277,4174634979,3525381474,2558173469,7097510242245541981,29
136,7475767778797a82,True,763820075,3551797720,2050902878,407503689,9627272204884009700,31
137,838485868788898a,True,1253257409,312380660,599960377,1080539491,16445358458382334389,1
138,9293949596979899,True,4068210347,2187882605,1571517606,1038032448,14635878261347968829,4
139,9aa2a3a4a5a6a7a8,True,2108204093,1939331484,2637267647,2227359629,7084958086179888551,7
140,a9aab2b3b4b5b6b7,True,3897312838,2616468173,1193204237,1139919020,2311139861329145681,1
141,b8b9bac2c3c4c5c6,True,2111158708,2843929083,2850214048,2177353124,3880626436199020440,32
142,c7c8c9cad2d3d4d5,True,2982530949,135412071,2317666065,1789785389,11591660253602862875,4
143,d6d7d8d9dae2e3e4,True,531027983,4234775687,571067815,1173132850,7850391826759663616,32
144,e5e6e7e8e9eaf2f3,True,2905399185,1492330549,2386327983,689809711,1384592453711042006,26
145,f4f5f6f7f8f9faff,True,1518006948,1358001687,3689180683,2951226631,10835198170239643011,4
146,da000c0301000211,True,2619834184,2449196645,3752207809,722692002,8273926655126511094,27
147,0311003f00e0a814,True,2343342638,4213794453,3065983700,4164011886,3831898257017771585,17
148,528a002971494eed,True,3389549649,3894966777,3926398734,1730311022,9411606412894358135,19
149,400018a70a4abba6,True,2938671888,3665858788,1698209159,2372776773,16264945482968652131,19
150,dafda6700fdc5e58,True,1225703637,2096642796,3545161385,3683310324,4773507198106854379,14
151,d005bd32cc85f39c,True,1345515469,426121742,2151560850,64728057,5246085247592229511,32
152,75fbb5a18a91b1c2,True,620331481,2625099752,890452,3997362996,10219878259373072070,13
153,a8c00302905201b8,True,2692535272,961168088,1635947910,3548532194,14131855744706979901,19
154,c56c5a27f67d919d,True,2635904566,279803843,3968236220,1335149890,13677134131997321733,1
155,87ef5fa66a9e9d6d,True,383670151,3522478355,673327349,331006488,4607295201277971911,24
156,f689f7bf11a739ab,True,3217125248,2613469054,1004432336,2849399120,428052512183467976,4
157,13ca6f2e428e224a,True,42893747,2718013250,3016101444,592278470,8018891724307263528,11
158,7b1241e5b189a773,True,3854571341,3538281085,4093754703,1474082395,14059075158932903618,12
159,976ce01ef58d3ca5,True,3080429539,2578039275,1534478182,1389089543,1432431363303340856,5
160,9883f8d6f4ee09c2,True,426217128,4100704553,688616523,1965113264,3551134498409697738,11
161,f41c0ac3bd016620,True,3160531105,898507599,2330663130,3072690826,4419132764400866123,7
162,7e35946a733b16d5,True,1176167212,2283216911,2524418336,1635978270,2506499349337278782,8
163,88a272ae08f5ab3a,True,1341271698,61149866,3884457484,4192951431,3623416933634755046,17
164,84a5a211a9ebc9aa,True,2052922439,3356808100,211688338,2677678540,3453376579199505364,17
165,67e519a9e18c985d,True,4243404497,549741068,1291409654,3775084270,17633034032982130625,31
166,9ba915528a6ee09d,True,1200707424,3989288147,2129722589,2670415905,16327243718940138146,11
167,8b2a336ca7d054cc,True,816322155,128231781,2835791462,492395172,4459066878525477590,22
168,7f71934c8c016e39,True,4111593234,1094662594,3324338715,1302543654,15014800015005050262,27
169,e829d264db100551,True,2601114525,1146817699,868876259,1329320160,1851389971900581746,15
170,267cbd4d5395c06d,True,748001634,1882505046,352135565,2015053268,16760459866414262832,25
171,b571811d6ab3282c,True,3374611391,3134427013,1519401713,2905542268,10341191783779094670,27
172,72280161fad23609,True,3047136407,1779355632,4237541624,3723949164,13278849590279140076,20
173,a6bc7c7048a54185,True,629031008,3961269538,1573287858,2282240899,1509554596456891819,30
174,c5004528151c7d6a,True,2788736322,1844330742,3836691358,934816554,1296031906616742061,15
175,69853231c934c629,True,2272322042,2975428067,3406778449,385430439,11442006187712465177,27
176,150124498ab24e29,True,2778431147,2586583121,3978539898,3645431920,2532728626986678139,28
177,02873d0520232b83,True,1730982348,1612570842,845080549,4029256597,15297572153440724548,19
178,462a578c834ddb81,True,4287601866,3247822390,679409126,2940928928,7835927459031211339,20
179,cd3023dbcd041ed5,True,3171326874,1791867966,2392305669,2324663474,6172193387199226842,2
180,2797919a618d81e2,True,2876080542,1166518365,3117793220,981857906,1485605718972107293,4
181,801334668c301c8a,True,228873784,4143305613,1946437431,3273416393,4910588763445927685,25
182,370ee280178a319a,True,2846503202,1436128091,3827704641,3868087642,5826561191541928784,27
183,06d2383460f63400,True,798611382,2028920682,2333400337,3636063927,12515024522299469197,15
184,98ed4151473e94a1,True,2408382258,1991639547,540386501,2366068283,16746741981801425237,31
185,b8e6801b8a39f4a7,True,1533256011,843900131,1943566803,969872902,3483623584699382714,17
186,e41a2810cce3b52f,True,2466576455,4131407312,270138051,2753672884,2328620192777370888,10
187,14e2b48568189466,True,2574246544,148997373,2030102594,2751314222,6800726822371893126,13
188,8db8a2801734b9a6,True,3470645800,1669716427,3983825394,1078381297,6840922083973426158,17
189,8340a0076051b452,True,2867385962,1616915655,3100374760,2928763822,2404359945083066141,32
190,514006da42b9a767,True,1991236015,1110866241,1959440025,1456611907,8278962578513378259,14
191,14b9a0088ad2608a,True,2097093098,896468804,1143609238,3698681758,6806475337858828561,27
192,9be5a42b4011ee20,True,1197875286,1920989070,2070649213,2912236793,13994149229323996923,21
193,f346f07ad38ad376,True,2442115137,3761238228,3594136427,2153843283,12331933515280925004,8
194,d0021c1a6945a715,True,1975285284,3084662525,700185515,544047310,16821338664276410418,12
195,e690a9ed400c31f3,True,525743569,352620582,1405421,2499781265,3436088818734575410,2
196,c5210c3de9fb88eb,True,1968453006,2916620303,4025238194,3935694252,14218349821193927700,10
197,4a1850045bb1d452,True,1008806304,1461202172,37259138,2829928290,8979300155138459127,28
198,823d6a4c034d318e,True,1381299306,3320675796,2406211595,3663110664,1706600046388231939,18
199,dd680128141423a1,True,1417864074,1659106241,3585345541,760034425,6313909721062788034,13
200,a6fcc3b5002f4a51,True,4285138877,472424537,1855006063,3749092355,6630024960819689839,18
201,4d0ded4b91400bd6,True,1494776170,1101536216,3894801425,3561463685,17341667824285985410,24
202,8db9a4c8a5cd0021,True,1731123703,1898731445,29880869,1412757565,8281715451570644259,17
203,53498239a786a5c0,True,2359643301,2915552265,2960662250,989315362,16669282178454542908,14
204,3400c0e452efa528,True,516998628,497917460,1031552299,1235101365,1264359369811107569,11
205,29523f5a00404bf4,True,3384140660,4008801098,3648951583,1430586644,11305008546244297005,17
206,a7ac58e4d38617a5,True,1841086781,1264473782,2159615153,2131561206,18434795527556977975,31
207,1926801d9007149c,True,1728993642,2382807577,1996268859,1218025988,3880380476760477757,8
208,9a5514fc002801aa,True,1296161890,3675402849,182404809,2024586863,14112379245448064556,30
209,b4fc003d69327b52,True,846511069,3030585565,2878941059,1343198054,2385521612396426190,2
210,7d690852d9141a6e,True,1087384594,1223483600,934218400,2215410335,1082669179879234329,31
211,69402698c5cd1826,True,1983753271,2327360345,2994899253,1630758890,2808352175199429447,20
212,9cabe82a409ebc50,True,1212325033,2309513607,126045945,3728953660,7012062240243640570,10
213,04613daa448f039a,True,3813624581,1487984540,3647922933,2580350938,6412932756433684157,21
214,0baaf0bcd30b339a,True,1961425297,2514920239,3747649065,3690510437,11685070823792463758,19
215,40486455e00cd30b,True,2774896877,4293953646,3188747452,3620986161,17764870915165333841,18
216,3b9a5098e58d296c,True,1526228693,1417136155,2076921257,2969802481,3890328004369854267,25
217,74a0422a63934fe0,True,1217655597,1208814831,1707672311,4241780509,18344384183464114591,26
218,75a8f3cd183de802,True,2238150522,80397165,1711256591,2846897606,17557994906207106483,20
219,4dc3b0a67d912762,True,699331852,2771422980,4164314901,2306584373,11876267143545096870,14
220,5881c75268c814be,True,4207556816,1818134033,3596869705,2418316811,6134089722769781288,22
221,6a0fbdc0a00824b0,True,1435011234,1307431073,3210680286,1389829042,10525537837454215267,3
222,0a786a88c0e9f748,True,2687285004,3667284074,271775374,333908836,12859636043214279888,3
223,356da48c8f95b34c,True,3063498848,1467622496,1709816495,1600286849,8719259075544213798,20
224,2dc714015f2ebd45,True,3519394480,2292311054,4185460372,3782722562,13943376939895234613,16
225,0cec7bd48fb8f5a6,True,977830873,3439828448,2477277769,254684159,12224676572929472485,23
226,73e94c642452862b,True,963752780,1454209251,1131909417,2482352408,9309646775552776634,2
227,d09a90d215068005,True,187549599,2351199486,2458317701,3609823960,12134257417751516167,20
228,98f422a45901a80a,True,3142508103,2475267906,1099696906,2496579146,4138865862545607535,25
229,914845005a3cd215,True,4024685256,2246285493,2945583616,2520434372,17356121001643114480,30
230,07a5575665ef4f13,True,2324607096,3640063445,1565727058,2370449897,4382270722272251334,10
231,11d450048411498a,True,4246430220,1950963279,241137538,2846972080,13529252346125645738,22
232,50ea7bd2f0681119,True,1100288910,2595547806,1123677738,3830246531,16964018030624613744,12
233,1914cef536298cbe,True,2580795921,1079480975,859954268,588876829,6155298050420836487,30
234,d40c8c8a4eb4e349,True,10782646,4030638400,1224903767,3338910157,2420012009223223239,24
235,400d2077a4da474a,True,2026848674,1241337501,3701771376,1428818767,2580725617468517035,28
236,7e28c5003033034f,True,1039159447,3673824938,3849291133,3341252267,2109763452884436237,9
237,0e0d263346c07eb4,True,4079034501,3350860385,2454193539,1822244659,7231658652269369730,23
238,00f07bd3839a84ab,True,276670441,3672077671,1891809959,2362440204,12223179750142501836,27
239,2f4e680fce08a00b,True,358775159,2611530847,1512773929,120522104,426332757383522014,25
240,01c1eb4b806a10d9,True,3613512387,2309738133,3579461195,2410594213,12942636297783141523,13
241,a50c477a043ca534,True,773990368,2256356508,3551808269,1662965755,9000776128701906728,10
242,ae29564f5152641a,True,1914867831,1975423728,2485229313,3018419038,4675853617228928618,29
243,064340a919698571,True,3657632397,290542717,2814824103,4160923782,2224950887293304287,4
244,400a0e0f14fea2a2,True,2351003889,4134446577,447240342,2194612124,16144756789279818265,7
245,0715229a000a034c,True,283880022,1176966779,2755743995,721382846,17112252485549884969,4
246,2ac3dea6a4c0a008,True,510620536,1432259940,2474619597,380915066,7080785075648256245,21
247,c1ec69c3a529008e,True,3267183347,3123360995,375592083,1326720881,3873618415981428679,19
248,942c6739e940098a,True,2047164084,3762510781,2458509727,3480844072,2044354510848116725,31
249,6942dd2a5da05190,True,2827971859,2477161881,2384302381,2042341437,2214220783799472031,21
250,2802116f9fbc6a55,True,3834892733,1753534320,1200884301,2704018866,13129157993228174452,6
251,8d57a01416c8e293,True,2414377580,3132716372,3028873395,1698227925,5513859464396143980,17
252,04d021d902937e4f,True,1741443892,668474540,2918312076,2963195947,5557142039379246121,12
253,0280bcd382f34863,True,1865285855,2247063163,2896288828,1203446290,5288547746084971708,24
254,3e63d68da2a4c51c,True,2313153584,984042085,2371009090,2627565019,2421439241627136017,21
255,62980d029c129770,True,1850048,1809065702,3106998519,1313618352,4957521949515028815,1
256,14d2c6801d802909,True,2493206376,3627443508,2220668532,404250466,17108481589483978459,23
257,14de68e94085cd27,True,3050029908,3941860980,596087726,1697261393,9973884237397329603,29
258,3475a304d0310d00,True,2746350066,2680333478,975690738,2627302135,1276593753677810143,10
259,f34edb4a133c0140,True,4081794047,390657689,2561432547,3508968062,9109655414233705439,13
260,0c393d2976e4d4a2,True,919888490,3173173804,3957209054,1507159976,2559580296357074268,22
261,3f5e2976aaf5a008,True,3284895467,2785796146,3152611811,2581230881,558856576293190493,32
262,82fb5382134e2e00,True,2074348580,1464445656,1218984531,3575628029,8048422428383836224,23
263,e29bb89e82900051,True,3078804174,2392753122,1019612047,1677468489,16053732332257164303,31
264,41602936b1ef4a23,True,2754585172,522089522,2419288011,144795635,1671165620298075415,32
265,f5a6034b67a51827,True,4101675202,448301632,2963385862,1061883697,4492534527049651520,25
266,ad49b40a32280182,True,1724159572,3221450776,1995585324,3798326033,1991976570754280757,29
267,3cd489103d7029bb,True,1999961529,39643315,3325450768,3829021853,3186991259516505230,30
268,8f6147cc7a9a108b,True,3267119926,1898573933,1165081594,4071003912,10191732521408384328,3
269,4ab6f1fdf6dc697e,True,2379698320,4078490439,2678958912,2818490103,40991015942039949,29
270,dc89feaa21f5aaca,True,2023182351,156156153,2506115850,2294954180,13499899487980544672,18
271,8bdce6a45d8bd00a,True,1106930763,986035257,633907029,1077498209,3720950988089515617,5
272,eb8e22495a364438,True,3511813874,1143117576,2917970284,3483561403,6060983949690719606,17
273,f71cd7173374240f,True,3023745325,1231836853,558816229,303599188,12463527626551999982,1
274,6a88c47ac8dcfd69,True,2207039859,3563240654,1702745655,4091512111,14384222539383897472,26
275,d2339fba6a06249e,True,2665773324,4251016683,2571890246,2431623672,3664475287315221997,28
276,4d4ceaf37c4ee348,True,2960939779,3301706522,1182593798,3852768728,13535026917307618867,31
277,1828e9cd31d8e3e5,True,3525588287,685797997,2546867140,1747097753,10606995716718958367,25
278,e29714dc57332885,True,3104836592,3527262526,943355345,2970843246,5624163840729616526,25
279,9c9e1a93f1a91d73,True,1873025335,868782367,248924934,1198880448,2246929077818059821,24
280,51608e940c706229,True,2631511308,1820873373,1384400606,2807854727,43189534286824171,5
281,e0e6a3eb499c1a00,True,706820136,3848215738,2569314439,1605094076,13128508810266431960,26
282,96905206a5cd0038,True,41695332,1702040186,4102528801,3401925596,11866298026955515190,26
283,3629d906a2ef4bd0,True,2925350123,3565928044,38888178,401950276,14348771211310598353,4
284,d00499a42290353b,True,3061731128,3789575657,2544103618,1401939863,1729609219521788483,11
285,3400d61c54447353,True,782917871,2898208569,484587334,3018283520,5870871724349384851,30
286,919a898628019484,True,705691534,2589984241,4030536122,1408998997,13695930644290663593,28
287,669c471486801948,True,1834472441,3420262226,1852804549,310674800,4126636361870677512,31
288,69e4530f140054b0,True,1726805772,3925726216,1767836581,1905183906,17826953155839812158,14
289,47e6c817217dcd43,True,1977262501,2152936355,1601160062,628799779,14756330687205199971,11
290,4b9a00bed6f6f10e,True,2840893600,455301581,2954128725,3819071221,1878291520009824552,2
291,67dc7fd91558f5a8,True,529853197,71037500,2447791254,1847281370,15447742940910905009,24
292,d5ab42cec5af0e22,True,1275306983,2660609765,2104435078,3830687333,5414373786200272147,2
293,f98fa0a8bf2abb60,True,2054540153,2553453930,752289580,2731267989,11714854343278740240,24
294,52a43cd69dce8b75,True,2434425607,3463047537,4005111129,164092376,14005144413969520715,17
295,6eb96507d81cd671,True,3696320112,3698879090,2615496157,3961218220,8553049398470815718,31
296,041c11446719fc2c,True,41062268,857859695,4051240004,3625708620,2257555343462094069,1
297,06114c6a90f5a46a,True,2578614596,3296157820,4289224127,2383934580,3448957019039893113,19
298,b022a2948a2800a5,True,3567211609,854826875,462119748,1961672863,7317549204668205971,5
299,14bb68da68012968,True,1699293580,2265628602,3612676639,2449291381,1160352644653825459,3
300,c1a51400e55dc401,True,748597330,1595782754,2023046982,2822727186,16724589070392096561,4
301,d6ba1b2845bdb840,True,385938165,3088290161,3414149206,3839795032,13453144342227883445,21
302,3e63cb1aced36d72,True,3034269748,1435693249,2063264177,1804987258,2346431958146706367,8
303,7cd71c7f0e6b5d46,True,3988118093,3274384920,2481775799,3538585208,8861514044537938363,7
304,2a407014aa8ceca8,True,3521719684,541205691,2126283923,3513852356,13469725693536315493,17
305,bf79a9780327a568,True,2014218182,2388241366,2241037644,1361323641,13444474329878765186,24
306,e9f12c3135dca39f,True,1312612039,2674269620,1766109833,655665088,15327092916806772044,12
307,e106a90875c7fa2d,True,1733685438,1846844159,1935749452,904189613,5520886350297184934,1
308,b2dac7f79bef5408,True,1530412472,2523247008,4126542688,221132420,16930410714303415499,23
309,eb1aec07e6ef51c9,True,2141674047,3330871547,3049459948,2999292520,17332399485065560276,26
310,29f9a673f31e959c,True,3588258100,267409309,1730235006,341442548,11737883249982978360,15
311,666338e79279a99a,True,1516106766,2803117372,1866635695,3570081740,18344807655456576101,13
312,ba1ad0d227249ace,True,3806000000,3848011009,145501486,4252559,15820736025942865566,21
313,d422c10e075eb5a0,True,3735094075,1180856653,30513438,539422729,13444367161500145686,21
314,39155ef8816cd93f,True,1882673547,3224553510,3351839577,1823733464,6770752050550840544,25
315,4ae383b48d1ea8c9,True,951239483,3837566121,573736977,3305000946,9335885456734134093,32
316,40259d50f4ef5a25,True,2843836054,3562570903,2958717086,2500502525,3464222454803498979,9
317,7113e3d2aa5a4583,True,1016571288,2374302331,3574094352,1255237865,669544274800973918,31
318,b8f5abce3f72f5da,True,2640443118,3297288664,1295494591,2466309513,16836214306658709221,10
319,6432252f6ea077a9,True,2658247525,925457792,1791824733,1757135052,3549113629511858900,3
320,9c623c536cb98054,True,1459694389,1093222238,3162859140,2728878132,2182914256525085821,15
